classIDx,frame_idx,mean_score,std_score,min_score,max_score,normalized_mean,mean_new,max_normalized
147,134,-0.27627,0.0375,-0.34558,-0.2316,-0.06807,-0.2082,-0.0234
147,125,-0.27306,0.04324,-0.35369,-0.23237,-0.06486,-0.2082,-0.02417
147,124,-0.26995,0.04449,-0.3516,-0.23041,-0.06175,-0.2082,-0.02221
147,200,-0.28441,0.03985,-0.35703,-0.25016,-0.07621,-0.2082,-0.04196
147,199,-0.28339,0.03556,-0.34779,-0.24018,-0.07519,-0.2082,-0.03198
147,198,-0.26943,0.02265,-0.31166,-0.23882,-0.06123,-0.2082,-0.03062
147,197,-0.2684,0.04997,-0.35918,-0.21285,-0.0602,-0.2082,-0.00465
147,193,-0.30624,0.04767,-0.38901,-0.25662,-0.09804,-0.2082,-0.04842
147,189,-0.26661,0.04425,-0.33694,-0.21916,-0.05841,-0.2082,-0.01096
147,188,-0.30192,0.04761,-0.38144,-0.24853,-0.09372,-0.2082,-0.04033
147,201,-0.30624,0.04321,-0.37031,-0.23662,-0.09804,-0.2082,-0.02842
147,156,-0.26037,0.04195,-0.34117,-0.20848,-0.05217,-0.2082,-0.00028
148,62,-0.31853,0.0182,-0.34081,-0.2944,-0.04931,-0.26922,-0.02518
148,63,-0.30874,0.01571,-0.32429,-0.2783,-0.03952,-0.26922,-0.00908
148,54,-0.32015,0.0321,-0.37718,-0.28796,-0.05093,-0.26922,-0.01874
148,84,-0.3081,0.0276,-0.34299,-0.27505,-0.03888,-0.26922,-0.00583
148,81,-0.29915,0.02446,-0.33053,-0.271,-0.02993,-0.26922,-0.00178
148,80,-0.29667,0.02075,-0.32126,-0.272,-0.02745,-0.26922,-0.00278
148,17,-0.31403,0.02502,-0.36149,-0.28633,-0.04481,-0.26922,-0.01711
148,18,-0.31551,0.02309,-0.36148,-0.28713,-0.04629,-0.26922,-0.01791
148,34,-0.32869,0.01877,-0.35298,-0.30241,-0.05947,-0.26922,-0.03319
148,33,-0.33689,0.01317,-0.36099,-0.31387,-0.06767,-0.26922,-0.04465
148,32,-0.30523,0.02104,-0.33249,-0.27729,-0.03601,-0.26922,-0.00807
149,93,-0.22934,0.01658,-0.25536,-0.21165,-0.02713,-0.20221,-0.00944
149,94,-0.237,0.01382,-0.25292,-0.21542,-0.03479,-0.20221,-0.01321
149,95,-0.23594,0.01321,-0.25575,-0.22225,-0.03373,-0.20221,-0.02004
149,92,-0.23033,0.0118,-0.2478,-0.2184,-0.02812,-0.20221,-0.01619
149,83,-0.21962,0.0105,-0.23014,-0.2031,-0.01741,-0.20221,-0.00089
149,90,-0.25781,0.00817,-0.269,-0.24894,-0.0556,-0.20221,-0.04673
149,80,-0.2602,0.01112,-0.2769,-0.24375,-0.05799,-0.20221,-0.04154
149,89,-0.23257,0.0042,-0.23934,-0.22806,-0.03036,-0.20221,-0.02585
149,91,-0.23074,0.01398,-0.25263,-0.21001,-0.02853,-0.20221,-0.0078
149,129,-0.2775,0.01462,-0.2916,-0.24768,-0.07529,-0.20221,-0.04547
149,132,-0.23011,0.01031,-0.24136,-0.21141,-0.0279,-0.20221,-0.0092
149,131,-0.25536,0.00774,-0.2645,-0.24163,-0.05315,-0.20221,-0.03942
149,140,-0.25188,0.0105,-0.2639,-0.2371,-0.04967,-0.20221,-0.03489
149,141,-0.24486,0.00747,-0.25295,-0.23487,-0.04265,-0.20221,-0.03266
149,142,-0.2377,0.00777,-0.24972,-0.23023,-0.03549,-0.20221,-0.02802
149,143,-0.25294,0.00729,-0.26314,-0.23899,-0.05073,-0.20221,-0.03678
149,144,-0.24793,0.00387,-0.25616,-0.24509,-0.04572,-0.20221,-0.04288
149,130,-0.27937,0.01791,-0.29106,-0.23978,-0.07716,-0.20221,-0.03757
149,128,-0.2813,0.02152,-0.30191,-0.23839,-0.07909,-0.20221,-0.03618
149,127,-0.27506,0.01143,-0.29219,-0.25417,-0.07285,-0.20221,-0.05196
149,112,-0.21898,0.00633,-0.2278,-0.20881,-0.01677,-0.20221,-0.0066
149,113,-0.25559,0.01993,-0.27635,-0.22738,-0.05338,-0.20221,-0.02517
149,114,-0.25875,0.01092,-0.26821,-0.23808,-0.05654,-0.20221,-0.03587
149,115,-0.24253,0.00376,-0.24834,-0.23634,-0.04032,-0.20221,-0.03413
149,116,-0.24935,0.00902,-0.25997,-0.23419,-0.04714,-0.20221,-0.03198
149,117,-0.23836,0.0128,-0.25111,-0.21988,-0.03615,-0.20221,-0.01767
149,118,-0.24998,0.02588,-0.28472,-0.20803,-0.04777,-0.20221,-0.00582
149,119,-0.26015,0.01078,-0.27466,-0.24326,-0.05794,-0.20221,-0.04105
149,120,-0.25065,0.02663,-0.27924,-0.20568,-0.04844,-0.20221,-0.00347
149,121,-0.24666,0.02326,-0.27255,-0.20263,-0.04445,-0.20221,-0.00042
149,122,-0.25512,0.01934,-0.28087,-0.23033,-0.05291,-0.20221,-0.02812
149,123,-0.26883,0.03049,-0.30455,-0.22215,-0.06662,-0.20221,-0.01994
149,124,-0.2795,0.01224,-0.29452,-0.25837,-0.07729,-0.20221,-0.05616
149,125,-0.28282,0.00853,-0.29653,-0.27131,-0.08061,-0.20221,-0.0691
149,126,-0.26926,0.01168,-0.29189,-0.25848,-0.06705,-0.20221,-0.05627
149,66,-0.24236,0.01476,-0.26268,-0.21646,-0.04015,-0.20221,-0.01425
149,67,-0.22394,0.00676,-0.23608,-0.21505,-0.02173,-0.20221,-0.01284
149,43,-0.22145,0.01756,-0.25063,-0.2041,-0.01924,-0.20221,-0.00189
150,19,-0.2865,0.03566,-0.36265,-0.24991,-0.0533,-0.2332,-0.01671
150,18,-0.29321,0.04299,-0.38385,-0.25354,-0.06001,-0.2332,-0.02034
150,11,-0.32007,0.03869,-0.38691,-0.26402,-0.08687,-0.2332,-0.03082
150,20,-0.31444,0.03052,-0.37558,-0.28965,-0.08124,-0.2332,-0.05645
150,21,-0.31801,0.04062,-0.39986,-0.26396,-0.08481,-0.2332,-0.03076
150,23,-0.33276,0.0459,-0.42826,-0.28402,-0.09956,-0.2332,-0.05082
150,22,-0.31868,0.04533,-0.41265,-0.26954,-0.08548,-0.2332,-0.03634
150,62,-0.30789,0.03842,-0.3868,-0.26538,-0.07469,-0.2332,-0.03218
150,24,-0.34273,0.03389,-0.41577,-0.31201,-0.10953,-0.2332,-0.07881
152,46,-0.11368,0.01421,-0.1306,-0.09453,-0.02356,-0.09012,-0.00441
152,18,-0.1167,0.01509,-0.14052,-0.09149,-0.02658,-0.09012,-0.00137
152,17,-0.1071,0.01179,-0.13063,-0.09439,-0.01698,-0.09012,-0.00427
152,7,-0.14018,0.02735,-0.17236,-0.10578,-0.05006,-0.09012,-0.01566
152,6,-0.14442,0.01057,-0.15807,-0.12759,-0.0543,-0.09012,-0.03747
152,4,-0.11516,0.01238,-0.13263,-0.09279,-0.02504,-0.09012,-0.00267
152,1,-0.09292,0.00382,-0.09906,-0.09022,-0.0028,-0.09012,-0.0001
152,5,-0.14605,0.01423,-0.17168,-0.13133,-0.05593,-0.09012,-0.04121
152,32,-0.10502,0.01669,-0.14184,-0.09261,-0.0149,-0.09012,-0.00249
153,2,-0.26505,0.03796,-0.33155,-0.21309,-0.05589,-0.20916,-0.00393
153,3,-0.28086,0.03086,-0.33511,-0.24248,-0.0717,-0.20916,-0.03332
153,4,-0.2788,0.03033,-0.32968,-0.2359,-0.06964,-0.20916,-0.02674
153,5,-0.25327,0.0316,-0.30249,-0.21964,-0.04411,-0.20916,-0.01048
153,20,-0.23708,0.01826,-0.26279,-0.21257,-0.02792,-0.20916,-0.00341
154,9,-0.17582,0.02797,-0.22844,-0.14134,-0.06749,-0.10833,-0.03301
155,226,-0.20979,0.03495,-0.25386,-0.1658,-0.06351,-0.14628,-0.01952
155,227,-0.21201,0.03254,-0.25129,-0.16561,-0.06573,-0.14628,-0.01933
155,228,-0.21291,0.03709,-0.25804,-0.16449,-0.06663,-0.14628,-0.01821
155,229,-0.21194,0.03977,-0.25849,-0.16104,-0.06566,-0.14628,-0.01476
155,230,-0.21381,0.03908,-0.26285,-0.15167,-0.06753,-0.14628,-0.00539
155,231,-0.21831,0.03476,-0.2578,-0.15313,-0.07203,-0.14628,-0.00685
155,225,-0.2093,0.03435,-0.25406,-0.16795,-0.06302,-0.14628,-0.02167
155,232,-0.2174,0.03608,-0.2603,-0.15898,-0.07112,-0.14628,-0.0127
155,234,-0.22829,0.02716,-0.26575,-0.18778,-0.08201,-0.14628,-0.0415
155,235,-0.23331,0.02901,-0.26863,-0.19032,-0.08703,-0.14628,-0.04404
155,236,-0.22183,0.02868,-0.25631,-0.17538,-0.07555,-0.14628,-0.0291
155,237,-0.22103,0.02574,-0.25099,-0.18049,-0.07475,-0.14628,-0.03421
155,238,-0.2227,0.02966,-0.2563,-0.18273,-0.07642,-0.14628,-0.03645
155,233,-0.21308,0.03682,-0.25184,-0.15369,-0.0668,-0.14628,-0.00741
155,224,-0.21168,0.03116,-0.25665,-0.17281,-0.0654,-0.14628,-0.02653
155,179,-0.19472,0.03277,-0.25662,-0.14829,-0.04844,-0.14628,-0.00201
155,182,-0.19637,0.02517,-0.24205,-0.16087,-0.05009,-0.14628,-0.01459
155,183,-0.20391,0.03166,-0.25947,-0.15448,-0.05763,-0.14628,-0.0082
155,223,-0.2079,0.02905,-0.25897,-0.15647,-0.06162,-0.14628,-0.01019
155,184,-0.18817,0.02782,-0.24377,-0.14708,-0.04189,-0.14628,-0.0008
155,69,-0.2116,0.02253,-0.23647,-0.16849,-0.06532,-0.14628,-0.02221
155,72,-0.24487,0.03392,-0.30259,-0.19544,-0.09859,-0.14628,-0.04916
155,65,-0.23846,0.03217,-0.30003,-0.19364,-0.09218,-0.14628,-0.04736
155,7,-0.22492,0.04647,-0.29798,-0.15941,-0.07864,-0.14628,-0.01313
155,44,-0.23612,0.04957,-0.30681,-0.15016,-0.08984,-0.14628,-0.00388
155,64,-0.18696,0.03312,-0.24181,-0.15198,-0.04068,-0.14628,-0.0057
155,113,-0.26676,0.04205,-0.35199,-0.19405,-0.12048,-0.14628,-0.04777
155,115,-0.30003,0.04971,-0.37598,-0.21686,-0.15375,-0.14628,-0.07058
155,112,-0.2192,0.0474,-0.29098,-0.15739,-0.07292,-0.14628,-0.01111
158,45,-0.12182,0.03121,-0.16572,-0.07759,-0.05601,-0.06581,-0.01178
160,78,-0.31398,0.0267,-0.33816,-0.25584,-0.14023,-0.17375,-0.08209
160,30,-0.18877,0.0102,-0.20692,-0.17864,-0.01502,-0.17375,-0.00489
160,29,-0.18535,0.00867,-0.20308,-0.17813,-0.0116,-0.17375,-0.00438
160,13,-0.20311,0.00974,-0.22006,-0.1947,-0.02936,-0.17375,-0.02095
160,12,-0.28483,0.01826,-0.32169,-0.26614,-0.11108,-0.17375,-0.09239
160,32,-0.19635,0.00894,-0.2131,-0.18795,-0.0226,-0.17375,-0.0142
160,34,-0.19783,0.0081,-0.21199,-0.18645,-0.02408,-0.17375,-0.0127
160,63,-0.2343,0.02173,-0.25313,-0.19136,-0.06055,-0.17375,-0.01761
160,33,-0.20172,0.00802,-0.21676,-0.19115,-0.02797,-0.17375,-0.0174
160,62,-0.23473,0.02082,-0.25627,-0.19426,-0.06098,-0.17375,-0.02051
160,61,-0.23475,0.02127,-0.25674,-0.19494,-0.061,-0.17375,-0.02119
160,60,-0.2347,0.02121,-0.25628,-0.19516,-0.06095,-0.17375,-0.02141
160,59,-0.23545,0.01985,-0.25368,-0.19885,-0.0617,-0.17375,-0.0251
160,58,-0.231,0.02439,-0.269,-0.19547,-0.05725,-0.17375,-0.02172
160,57,-0.23414,0.01293,-0.2486,-0.21012,-0.06039,-0.17375,-0.03637
160,56,-0.23948,0.01428,-0.25814,-0.22039,-0.06573,-0.17375,-0.04664
160,54,-0.24963,0.02138,-0.27737,-0.21714,-0.07588,-0.17375,-0.04339
160,53,-0.25177,0.02012,-0.27487,-0.21934,-0.07802,-0.17375,-0.04559
160,52,-0.25201,0.01815,-0.27273,-0.21984,-0.07826,-0.17375,-0.04609
160,51,-0.22972,0.02713,-0.27524,-0.19289,-0.05597,-0.17375,-0.01914
160,50,-0.19556,0.00812,-0.20302,-0.17912,-0.02181,-0.17375,-0.00537
160,49,-0.30036,0.02807,-0.3277,-0.2504,-0.12661,-0.17375,-0.07665
160,55,-0.23328,0.01684,-0.25673,-0.2084,-0.05953,-0.17375,-0.03465
160,35,-0.22188,0.00961,-0.24034,-0.20971,-0.04813,-0.17375,-0.03596
160,37,-0.20556,0.01076,-0.21615,-0.18723,-0.03181,-0.17375,-0.01348
160,38,-0.20658,0.01036,-0.21894,-0.18998,-0.03283,-0.17375,-0.01623
160,39,-0.21459,0.0096,-0.22654,-0.19735,-0.04084,-0.17375,-0.0236
160,40,-0.21156,0.00972,-0.22405,-0.19456,-0.03781,-0.17375,-0.02081
160,41,-0.2785,0.03738,-0.32059,-0.22907,-0.10475,-0.17375,-0.05532
160,36,-0.20742,0.00963,-0.21611,-0.18706,-0.03367,-0.17375,-0.01331
160,43,-0.29002,0.03298,-0.32643,-0.25193,-0.11627,-0.17375,-0.07818
160,44,-0.26691,0.02698,-0.31672,-0.23832,-0.09316,-0.17375,-0.06457
160,46,-0.20307,0.02248,-0.24292,-0.17413,-0.02932,-0.17375,-0.00038
160,42,-0.25588,0.02745,-0.2864,-0.2203,-0.08213,-0.17375,-0.04655
161,128,-0.3129,0.01569,-0.3351,-0.28818,-0.20724,-0.10566,-0.18252
161,162,-0.16105,0.01369,-0.18011,-0.13832,-0.05539,-0.10566,-0.03266
161,163,-0.16129,0.01105,-0.17936,-0.14665,-0.05563,-0.10566,-0.04099
161,164,-0.1802,0.04294,-0.23006,-0.11092,-0.07454,-0.10566,-0.00526
161,117,-0.14462,0.02723,-0.19676,-0.1149,-0.03896,-0.10566,-0.00924
161,51,-0.1633,0.03639,-0.23411,-0.12431,-0.05764,-0.10566,-0.01865
161,52,-0.1605,0.03849,-0.23339,-0.11799,-0.05484,-0.10566,-0.01233
161,73,-0.22736,0.03125,-0.29375,-0.20084,-0.1217,-0.10566,-0.09518
161,75,-0.18951,0.0345,-0.2595,-0.15732,-0.08385,-0.10566,-0.05166
161,113,-0.15512,0.03223,-0.20539,-0.11472,-0.04946,-0.10566,-0.00906
161,116,-0.14347,0.02706,-0.19279,-0.10805,-0.03781,-0.10566,-0.00239
161,74,-0.20414,0.03407,-0.27681,-0.17608,-0.09848,-0.10566,-0.07042
161,76,-0.1599,0.0438,-0.24197,-0.10581,-0.05424,-0.10566,-0.00015
161,98,-0.16856,0.03403,-0.237,-0.13519,-0.0629,-0.10566,-0.02953
161,97,-0.1564,0.02989,-0.21019,-0.11053,-0.05074,-0.10566,-0.00487
162,82,-0.12001,0.01821,-0.15042,-0.0909,-0.06487,-0.05514,-0.03576
162,81,-0.12005,0.01418,-0.13155,-0.09019,-0.06491,-0.05514,-0.03505
162,80,-0.11329,0.01577,-0.12754,-0.07914,-0.05815,-0.05514,-0.024
162,79,-0.11124,0.01357,-0.12281,-0.08198,-0.0561,-0.05514,-0.02684
162,78,-0.09414,0.01576,-0.10487,-0.0593,-0.039,-0.05514,-0.00416
162,77,-0.1046,0.0149,-0.12298,-0.07379,-0.04946,-0.05514,-0.01865
162,76,-0.10098,0.0186,-0.11739,-0.06062,-0.04584,-0.05514,-0.00548
162,75,-0.08819,0.01362,-0.10964,-0.07141,-0.03305,-0.05514,-0.01627
162,74,-0.0768,0.01696,-0.10096,-0.05551,-0.02166,-0.05514,-0.00037
162,72,-0.09227,0.01639,-0.1099,-0.05974,-0.03713,-0.05514,-0.0046
162,7,-0.08704,0.01803,-0.11182,-0.06375,-0.0319,-0.05514,-0.00861
162,6,-0.08383,0.01709,-0.10802,-0.06745,-0.02869,-0.05514,-0.01231
162,5,-0.08339,0.0187,-0.10967,-0.06534,-0.02825,-0.05514,-0.0102
162,4,-0.08071,0.01832,-0.10802,-0.0626,-0.02557,-0.05514,-0.00746
162,3,-0.0882,0.01638,-0.11685,-0.07352,-0.03306,-0.05514,-0.01838
